,Prime,Prime_diff
47682,208631,97378
47683,208633,111255
47684,208637,97382
47685,208639,111257
47686,208643,97386
47687,208651,111265
47688,208657,97392
47689,208661,111269
47690,208667,97398
47691,208669,111271
47692,208673,97402
47693,208679,111277
47694,208681,97404
47695,208687,111283
47696,208693,97410
47697,208697,111287
47698,208699,97412
47699,208703,111291
47700,208709,97418
47701,208711,111293
47702,208717,97424
47703,208721,111297
47704,208723,97426
47705,208727,111301
47706,208729,97428
47707,208739,111311
47708,208741,97430
47709,208751,111321
47710,208753,97432
47711,208757,111325
47712,208759,97434
47713,208763,111329
47714,208769,97440
47715,208771,111331
47716,208777,97446
47717,208781,111335
47718,208783,97448
47719,208787,111339
47720,208793,97454
47721,208799,111345
47722,208801,97456
47723,208807,111351
47724,208811,97460
47725,208813,111353
47726,208819,97466
47727,208823,111357
47728,208829,97472
47729,208837,111365
47730,208841,97476
47731,208843,111367
47732,208847,97480
47733,208849,111369
47734,208853,97484
47735,208861,111377
47736,208867,97490
47737,208871,111381
47738,208877,97496
47739,208879,111383
47740,208883,97500
47741,208889,111389
47742,208891,97502
47743,208897,111395
47744,208903,97508
47745,208907,111399
47746,208909,97510
47747,208913,111403
47748,208919,97516
47749,208921,111405
47750,208927,97522
47751,208931,111409
47752,208933,97524
47753,208937,111413
47754,208939,97526
47755,208949,111423
47756,208951,97528
47757,208961,111433
47758,208963,97530
47759,208967,111437
47760,208969,97532
47761,208973,111441
47762,208979,97538
47763,208981,111443
47764,208987,97544
47765,208991,111447
47766,208993,97546
47767,208997,111451
47768,209003,97552
47769,209009,111457
47770,209011,97554
47771,209017,111463
47772,209021,97558
47773,209023,111465
47774,209029,97564
47775,209033,111469
47776,209039,97570
47777,209047,111477
47778,209051,97574
47779,209053,111479
47780,209057,97578
47781,209059,111481
47782,209063,97582
47783,209071,111489
47784,209077,97588
47785,209081,111493
47786,209087,97594
47787,209089,111495
47788,209093,97598
47789,209099,111501
47790,209101,97600
47791,209107,111507
47792,209113,97606
47793,209117,111511
47794,209119,97608
47795,209123,111515
47796,209129,97614
47797,209131,111517
47798,209137,97620
47799,209141,111521
47800,209143,97622
47801,209147,111525
47802,209149,97624
47803,209159,111535
47804,209161,97626
47805,209171,111545
47806,209173,97628
47807,209177,111549
47808,209179,97630
47809,209183,111553
47810,209189,97636
47811,209191,111555
47812,209197,97642
47813,209201,111559
47814,209203,97644
47815,209207,111563
47816,209213,97650
47817,209219,111569
47818,209221,97652
47819,209227,111575
47820,209231,97656
47821,209233,111577
47822,209239,97662
47823,209243,111581
47824,209249,97668
47825,209257,111589
47826,209261,97672
47827,209263,111591
47828,209267,97676
47829,209269,111593
47830,209273,97680
47831,209281,111601
47832,209287,97686
47833,209291,111605
47834,209297,97692
47835,209299,111607
47836,209303,97696
47837,209309,111613
47838,209311,97698
47839,209317,111619
47840,209323,97704
47841,209327,111623
47842,209329,97706
47843,209333,111627
47844,209339,97712
47845,209341,111629
47846,209347,97718
47847,209351,111633
47848,209353,97720
47849,209357,111637
47850,209359,97722
47851,209369,111647
47852,209371,97724
47853,209381,111657
47854,209383,97726
47855,209387,111661
47856,209389,97728
47857,209393,111665
47858,209399,97734
47859,209401,111667
47860,209407,97740
47861,209411,111671
47862,209413,97742
47863,209417,111675
47864,209423,97748
47865,209429,111681
47866,209431,97750
47867,209437,111687
47868,209441,97754
47869,209443,111689
47870,209449,97760
47871,209453,111693
47872,209459,97766
47873,209467,111701
47874,209471,97770
47875,209473,111703
47876,209477,97774
47877,209479,111705
47878,209483,97778
47879,209491,111713
47880,209497,97784
47881,209501,111717
47882,209507,97790
47883,209509,111719
47884,209513,97794
47885,209519,111725
47886,209521,97796
47887,209527,111731
47888,209533,97802
47889,209537,111735
47890,209539,97804
47891,209543,111739
47892,209549,97810
47893,209551,111741
47894,209557,97816
47895,209561,111745
47896,209563,97818
47897,209567,111749
47898,209569,97820
47899,209579,111759
47900,209581,97822
47901,209591,111769
47902,209593,97824
47903,209597,111773
47904,209599,97826
47905,209603,111777
47906,209609,97832
47907,209611,111779
47908,209617,97838
47909,209621,111783
47910,209623,97840
47911,209627,111787
47912,209633,97846
47913,209639,111793
47914,209641,97848
47915,209647,111799
47916,209651,97852
47917,209653,111801
47918,209659,97858
47919,209663,111805
47920,209669,97864
47921,209677,111813
47922,209681,97868
47923,209683,111815
47924,209687,97872
47925,209689,111817
47926,209693,97876
47927,209701,111825
47928,209707,97882
47929,209711,111829
47930,209717,97888
47931,209719,111831
47932,209723,97892
47933,209729,111837
47934,209731,97894
47935,209737,111843
47936,209743,97900
47937,209747,111847
47938,209749,97902
47939,209753,111851
47940,209759,97908
47941,209761,111853
47942,209767,97914
47943,209771,111857
47944,209773,97916
47945,209777,111861
47946,209779,97918
47947,209789,111871
47948,209791,97920
47949,209801,111881
47950,209803,97922
47951,209807,111885
47952,209809,97924
47953,209813,111889
47954,209819,97930
47955,209821,111891
47956,209827,97936
47957,209831,111895
47958,209833,97938
47959,209837,111899
47960,209843,97944
47961,209849,111905
47962,209851,97946
47963,209857,111911
47964,209861,97950
47965,209863,111913
47966,209869,97956
47967,209873,111917
47968,209879,97962
47969,209887,111925
47970,209891,97966
47971,209893,111927
47972,209897,97970
47973,209899,111929
47974,209903,97974
47975,209911,111937
47976,209917,97980
47977,209921,111941
47978,209927,97986
47979,209929,111943
47980,209933,97990
47981,209939,111949
47982,209941,97992
47983,209947,111955
47984,209953,97998
47985,209957,111959
47986,209959,98000
47987,209963,111963
47988,209969,98006
47989,209971,111965
47990,209977,98012
47991,209981,111969
47992,209983,98014
47993,209987,111973
47994,209989,98016
47995,209999,111983
47996,210001,98018
47997,210011,111993
47998,210013,98020
47999,210017,111997
48000,210019,98022
48001,210023,112001
48002,210029,98028
48003,210031,112003
48004,210037,98034
48005,210041,112007
48006,210043,98036
48007,210047,112011
48008,210053,98042
48009,210059,112017
48010,210061,98044
48011,210067,112023
48012,210071,98048
48013,210073,112025
48014,210079,98054
48015,210083,112029
48016,210089,98060
48017,210097,112037
48018,210101,98064
48019,210103,112039
48020,210107,98068
48021,210109,112041
48022,210113,98072
48023,210121,112049
48024,210127,98078
48025,210131,112053
48026,210137,98084
48027,210139,112055
48028,210143,98088
48029,210149,112061
48030,210151,98090
48031,210157,112067
48032,210163,98096
48033,210167,112071
48034,210169,98098
48035,210173,112075
48036,210179,98104
48037,210181,112077
48038,210187,98110
48039,210191,112081
48040,210193,98112
48041,210197,112085
48042,210199,98114
48043,210209,112095
48044,210211,98116
48045,210221,112105
48046,210223,98118
48047,210227,112109
48048,210229,98120
48049,210233,112113
48050,210239,98126
48051,210241,112115
48052,210247,98132
48053,210251,112119
48054,210253,98134
48055,210257,112123
48056,210263,98140
48057,210269,112129
48058,210271,98142
48059,210277,112135
48060,210281,98146
48061,210283,112137
48062,210289,98152
48063,210293,112141
48064,210299,98158
48065,210307,112149
48066,210311,98162
48067,210313,112151
48068,210317,98166
48069,210319,112153
48070,210323,98170
48071,210331,112161
48072,210337,98176
48073,210341,112165
48074,210347,98182
48075,210349,112167
48076,210353,98186
48077,210359,112173
48078,210361,98188
48079,210367,112179
48080,210373,98194
48081,210377,112183
48082,210379,98196
48083,210383,112187
48084,210389,98202
48085,210391,112189
48086,210397,98208
48087,210401,112193
48088,210403,98210
48089,210407,112197
48090,210409,98212
48091,210419,112207
48092,210421,98214
48093,210431,112217
48094,210433,98216
48095,210437,112221
48096,210439,98218
48097,210443,112225
48098,210449,98224
48099,210451,112227
48100,210457,98230
48101,210461,112231
48102,210463,98232
48103,210467,112235
48104,210473,98238
48105,210479,112241
48106,210481,98240
48107,210487,112247
48108,210491,98244
48109,210493,112249
48110,210499,98250
48111,210503,112253
48112,210509,98256
48113,210517,112261
48114,210521,98260
48115,210523,112263
48116,210527,98264
48117,210529,112265
48118,210533,98268
48119,210541,112273
48120,210547,98274
48121,210551,112277
48122,210557,98280
48123,210559,112279
48124,210563,98284
48125,210569,112285
48126,210571,98286
48127,210577,112291
48128,210583,98292
48129,210587,112295
48130,210589,98294
48131,210593,112299
48132,210599,98300
48133,210601,112301
48134,210607,98306
48135,210611,112305
48136,210613,98308
48137,210617,112309
48138,210619,98310
48139,210629,112319
48140,210631,98312
48141,210641,112329
48142,210643,98314
48143,210647,112333
48144,210649,98316
48145,210653,112337
48146,210659,98322
48147,210661,112339
48148,210667,98328
48149,210671,112343
48150,210673,98330
48151,210677,112347
48152,210683,98336
48153,210689,112353
48154,210691,98338
48155,210697,112359
48156,210701,98342
48157,210703,112361
48158,210709,98348
48159,210713,112365
48160,210719,98354
48161,210727,112373
48162,210731,98358
48163,210733,112375
48164,210737,98362
48165,210739,112377
48166,210743,98366
48167,210751,112385
48168,210757,98372
48169,210761,112389
48170,210767,98378
48171,210769,112391
48172,210773,98382
48173,210779,112397
48174,210781,98384
48175,210787,112403
48176,210793,98390
48177,210797,112407
48178,210799,98392
48179,210803,112411
48180,210809,98398
48181,210811,112413
48182,210817,98404
48183,210821,112417
48184,210823,98406
48185,210827,112421
48186,210829,98408
48187,210839,112431
48188,210841,98410
48189,210851,112441
48190,210853,98412
48191,210857,112445
48192,210859,98414
48193,210863,112449
48194,210869,98420
48195,210871,112451
48196,210877,98426
48197,210881,112455
48198,210883,98428
48199,210887,112459
48200,210893,98434
48201,210899,112465
48202,210901,98436
48203,210907,112471
48204,210911,98440
48205,210913,112473
48206,210919,98446
48207,210923,112477
48208,210929,98452
48209,210937,112485
48210,210941,98456
48211,210943,112487
48212,210947,98460
48213,210949,112489
48214,210953,98464
48215,210961,112497
48216,210967,98470
48217,210971,112501
48218,210977,98476
48219,210979,112503
48220,210983,98480
48221,210989,112509
48222,210991,98482
48223,210997,112515
48224,211003,98488
48225,211007,112519
48226,211009,98490
48227,211013,112523
48228,211019,98496
48229,211021,112525
48230,211027,98502
48231,211031,112529
48232,211033,98504
48233,211037,112533
48234,211039,98506
48235,211049,112543
48236,211051,98508
48237,211061,112553
48238,211063,98510
48239,211067,112557
48240,211069,98512
48241,211073,112561
48242,211079,98518
48243,211081,112563
48244,211087,98524
48245,211091,112567
48246,211093,98526
48247,211097,112571
48248,211103,98532
48249,211109,112577
48250,211111,98534
48251,211117,112583
48252,211121,98538
48253,211123,112585
48254,211129,98544
48255,211133,112589
48256,211139,98550
48257,211147,112597
48258,211151,98554
48259,211153,112599
48260,211157,98558
48261,211159,112601
48262,211163,98562
48263,211171,112609
48264,211177,98568
48265,211181,112613
48266,211187,98574
48267,211189,112615
48268,211193,98578
48269,211199,112621
48270,211201,98580
48271,211207,112627
48272,211213,98586
48273,211217,112631
48274,211219,98588
48275,211223,112635
48276,211229,98594
48277,211231,112637
48278,211237,98600
48279,211241,112641
48280,211243,98602
48281,211247,112645
48282,211249,98604
48283,211259,112655
48284,211261,98606
48285,211271,112665
48286,211273,98608
48287,211277,112669
48288,211279,98610
48289,211283,112673
48290,211289,98616
48291,211291,112675
48292,211297,98622
48293,211301,112679
48294,211303,98624
48295,211307,112683
48296,211313,98630
48297,211319,112689
48298,211321,98632
48299,211327,112695
48300,211331,98636
48301,211333,112697
48302,211339,98642
48303,211343,112701
48304,211349,98648
48305,211357,112709
48306,211361,98652
48307,211363,112711
48308,211367,98656
48309,211369,112713
48310,211373,98660
48311,211381,112721
48312,211387,98666
48313,211391,112725
48314,211397,98672
48315,211399,112727
48316,211403,98676
48317,211409,112733
48318,211411,98678
48319,211417,112739
48320,211423,98684
48321,211427,112743
48322,211429,98686
48323,211433,112747
48324,211439,98692
48325,211441,112749
48326,211447,98698
48327,211451,112753
48328,211453,98700
48329,211457,112757
48330,211459,98702
48331,211469,112767
48332,211471,98704
48333,211481,112777
48334,211483,98706
48335,211487,112781
48336,211489,98708
48337,211493,112785
48338,211499,98714
48339,211501,112787
48340,211507,98720
48341,211511,112791
48342,211513,98722
48343,211517,112795
48344,211523,98728
48345,211529,112801
48346,211531,98730
48347,211537,112807
48348,211541,98734
48349,211543,112809
48350,211549,98740
48351,211553,112813
48352,211559,98746
48353,211567,112821
48354,211571,98750
48355,211573,112823
48356,211577,98754
48357,211579,112825
48358,211583,98758
48359,211591,112833
48360,211597,98764
48361,211601,112837
48362,211607,98770
48363,211609,112839
48364,211613,98774
48365,211619,112845
48366,211621,98776
48367,211627,112851
48368,211633,98782
48369,211637,112855
48370,211639,98784
48371,211643,112859
48372,211649,98790
48373,211651,112861
48374,211657,98796
48375,211661,112865
48376,211663,98798
48377,211667,112869
48378,211669,98800
48379,211679,112879
48380,211681,98802
48381,211691,112889
48382,211693,98804
48383,211697,112893
48384,211699,98806
48385,211703,112897
48386,211709,98812
48387,211711,112899
48388,211717,98818
48389,211721,112903
48390,211723,98820
48391,211727,112907
48392,211733,98826
48393,211739,112913
48394,211741,98828
48395,211747,112919
48396,211751,98832
48397,211753,112921
48398,211759,98838
48399,211763,112925
48400,211769,98844
48401,211777,112933
48402,211781,98848
48403,211783,112935
48404,211787,98852
48405,211789,112937
48406,211793,98856
48407,211801,112945
48408,211807,98862
48409,211811,112949
48410,211817,98868
48411,211819,112951
48412,211823,98872
48413,211829,112957
48414,211831,98874
48415,211837,112963
48416,211843,98880
48417,211847,112967
48418,211849,98882
48419,211853,112971
48420,211859,98888
48421,211861,112973
48422,211867,98894
48423,211871,112977
48424,211873,98896
48425,211877,112981
48426,211879,98898
48427,211889,112991
48428,211891,98900
48429,211901,113001
48430,211903,98902
48431,211907,113005
48432,211909,98904
48433,211913,113009
48434,211919,98910
48435,211921,113011
